Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
IBB,iShares Nasdaq Biotechnology Index Fund,253.9,$6.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibb
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,85.83,$390.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soxx
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,29.28,$57.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emif
ICLN,iShares S&P Global Clean Energy Index Fund,8.56,$65.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icln
WOOD,iShares S&P Global Timber & Forestry Index Fund,47.07,$254.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wood
INDY,iShares S&P India Nifty 50 Index Fund,26.48,$839.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/indy
ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,82.15,$151.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ishg
IGOV,iShares S&P/Citigroup International Treasury Bond Fund,97.78,$454.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/igov
MPCT,iShares Sustainable MSCI Global Impact ETF,47.4668,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpct
ISLE,"Isle of Capri Casinos, Inc.",15.17,$618.07M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/isle
ISRL,"Isramco, Inc.",96.5,$262.26M,1983,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/isrl
ITI,"Iteris, Inc.",2.41,$77.21M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti
ITRI,"Itron, Inc.",42.14,$1.6B,1993,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri
ITRN,Ituran Location and Control Ltd.,20.93,$491.34M,2005,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/itrn
ITUS,ITUS Corporation,3.064,$26.75M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/itus
XXIA,Ixia,9.58,$783.19M,2000,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/xxia
IXYS,IXYS Corporation,10.11,$318.89M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ixys
IZEA,IZEA Inc.,6.25,$33.37M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/izea
JJSF,J & J Snack Foods Corp.,104.57,$1.95B,1986,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf
MAYS,"J. W. Mays, Inc.",57.87,$116.65M,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/mays
JBHT,"J.B. Hunt Transport Services, Inc.",80.92,$9.12B,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht
JCOM,"j2 Global, Inc.",62.56,$3.05B,1999,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom
JASO,"JA Solar Holdings, Co., Ltd.",7.84,$372.95M,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso
JKHY,"Jack Henry & Associates, Inc.",83.69,$6.6B,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy
JACK,Jack In The Box Inc.,73.99,$2.57B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack
JXSB,Jacksonville Bancorp Inc.,26.1,$46.88M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb
JAGX,"Jaguar Animal Health, Inc.",1.6,$16.23M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jagx
JAKK,"JAKKS Pacific, Inc.",7.23,$148.03M,1996,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk
JMBA,"Jamba, Inc.",11.65,$175.81M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba
JRVR,"James River Group Holdings, Ltd.",31.75,$920.56M,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr
JSML,Janus Small Cap Growth Alpha ETF,25.9899,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsml
JSMD,Janus Small/Mid Cap Growth Alpha ETF,26.9485,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsmd
JASN,"Jason Industries, Inc.",3.87,$86.41M,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn
JASNW,"Jason Industries, Inc.",0.15,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw
JAZZ,Jazz Pharmaceuticals plc,145.66,$8.8B,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz
JD,"JD.com, Inc.",22.64,$31.63B,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd
JSYN,Jensyn Acquistion Corp.,9.8,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsyn
JSYNR,Jensyn Acquistion Corp.,0.2,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynr
JSYNU,Jensyn Acquistion Corp.,10.0965,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynu
JSYNW,Jensyn Acquistion Corp.,0.07,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynw
JBLU,JetBlue Airways Corporation,18.28,$5.89B,2002,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu
JTPY,JetPay Corporation,2.5,$36.03M,2011,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy
JCTCF,Jewett-Cameron Trading Company,11.65,$28.86M,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf
DATE,Jiayuan.com International Ltd.,7.49,$249.32M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/date
JIVE,"Jive Software, Inc.",3.78,$289.53M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/jive
WYIG,JM Global Holding Company,9.55,$62.67M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyig
WYIGU,JM Global Holding Company,9.85,$64.64M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigu
WYIGW,JM Global Holding Company,0.19,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigw
JBSS,"John B. Sanfilippo & Son, Inc.",56.59,$634.1M,1991,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss
JOUT,Johnson Outdoors Inc.,24.49,$245.42M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout
JNP,"Juniper Pharmaceuticals, Inc.",7.31,$78.97M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnp
JUNO,"Juno Therapeutics, Inc.",36.55,$3.86B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno
KTWO,"K2M Group Holdings, Inc.",10.3,$427.3M,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ktwo
KALU,Kaiser Aluminum Corporation,86.36,$1.55B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu
KMDA,Kamada Ltd.,3.9895,$145.29M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmda
KNDI,"Kandi Technologies Group, Inc.",6.16,$293.77M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi
KPTI,Karyopharm Therapeutics Inc.,7.63,$274.38M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kpti
KBSF,KBS Fashion Group Limited,0.1442,$3.67M,2013,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kbsf
KCAP,"KCAP Financial, Inc.",3.23,$120.15M,2006,n/a,n/a,http://www.nasdaq.com/symbol/kcap
KRNY,Kearny Financial,12.7,$1.19B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/krny
KELYA,"Kelly Services, Inc.",19.05,$723.73M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",19.45,$738.92M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelyb
KMPH,"KemPharm, Inc.",6.02,$87.28M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmph
KFFB,Kentucky First Federal Bancorp,9.01,$76.04M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb
KERX,"Keryx Biopharmaceuticals, Inc.",5.36,$567.2M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx
KEQU,Kewaunee Scientific Corporation,16.6,$44.56M,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ
KTEC,"Key Technology, Inc.",9.05,$57.09M,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ktec
KTCC,Key Tronic Corporation,7.5,$80.33M,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ktcc
KFRC,"Kforce, Inc.",18.04,$501.08M,1995,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc
KE,"Kimball Electronics, Inc.",10.72,$305.44M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/ke
KBAL,"Kimball International, Inc.",11.24,$420.97M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/kbal
KIN,"Kindred Biosciences, Inc.",3.66,$72.61M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kin
KGJI,Kingold Jewelry Inc.,1.54,$101.58M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/kgji
KINS,"Kingstone Companies, Inc",8.65,$63.33M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kins
KONE,Kingtone Wirelessinfo Solution Holding Ltd,2.24,$3.15M,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/kone
KIRK,"Kirkland&#39;s, Inc.",14.08,$222.22M,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/kirk
KITE,"Kite Pharma, Inc.",42.64,$2.09B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/kite
KTOV,Kitov Pharamceuticals Holdings Ltd.,6.56,$25.61M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktov
KTOVW,Kitov Pharamceuticals Holdings Ltd.,2.5,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktovw
KLAC,KLA-Tencor Corporation,68.6,$10.68B,1980,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/klac
KLRE,KLR Energy Acquisition Corp.,9.98,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/klre
KLREU,KLR Energy Acquisition Corp.,10.13,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/klreu
KLREW,KLR Energy Acquisition Corp.,0.2,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/klrew
KLXI,KLX Inc.,31.36,$1.66B,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/klxi
KONA,"Kona Grill, Inc.",11.88,$133.19M,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/kona
KZ,KongZhong Corporation,5.5,$259.07M,n/a,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/kz
KOPN,Kopin Corporation,1.7,$113.34M,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn
KRNT,Kornit Digital Ltd.,9.04,$273.88M,2015,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/krnt
KOSS,Koss Corporation,2.0901,$15.43M,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss
KWEB,KraneShares CSI China Internet ETF,33.1699,$112.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kweb
KTOS,"Kratos Defense & Security Solutions, Inc.",4.22,$251.81M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ktos
KUTV,"Ku6 Media Co., Ltd.",0.98,$46.76M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/kutv
KLIC,"Kulicke and Soffa Industries, Inc.",11.23,$790.35M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/klic
KURA,"Kura Oncology, Inc.",3.09,$66.04M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kura
KVHI,"KVH Industries, Inc.",7.9,$130.34M,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi
FSTR,L.B. Foster Company,11.64,$120.39M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/fstr
LJPC,La Jolla Pharmaceutical Company,15.35,$280.2M,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ljpc
DRIO,LabStyle Innovations Corp.,5.47,$16.26M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/drio
DRIOW,LabStyle Innovations Corp.,1.42,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/driow
LSBK,"Lake Shore Bancorp, Inc.",13.64,$82.46M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbk
LSBG,Lake Sunapee Bank Group,15.075,$126.35M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbg
LBAI,"Lakeland Bancorp, Inc.",11.1,$457.78M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lbai
LKFN,Lakeland Financial Corporation,47.4,$791.43M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lkfn
LAKE,"Lakeland Industries, Inc.",8.17,$59.27M,1986,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/lake
LRCX,Lam Research Corporation,74.34,$11.86B,1984,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lrcx
LAMR,Lamar Advertising Company,63.27,$6.14B,1996,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lamr
LANC,Lancaster Colony Corporation,122.31,$3.35B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lanc
LNDC,Landec Corporation,11.26,$304.84M,1996,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lndc
LARK,Landmark Bancorp Inc.,25.05,$89.55M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lark
LMRK,Landmark Infrastructure Partners LP,15.38,$230.87M,2014,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrk
LMRKP,Landmark Infrastructure Partners LP,24.95,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrkp
LE,"Lands&#39; End, Inc.",19.87,$635.24M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/le
LSTR,"Landstar System, Inc.",64.68,$2.74B,1993,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr
LNTH,"Lantheus Holdings, Inc.",2.23,$72.98M,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lnth
LTRX,"Lantronix, Inc.",1.31,$19.95M,2000,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx
LPSB,"LaPorte Bancorp, Inc.",15.8,$88.17M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/lpsb
LSCC,Lattice Semiconductor Corporation,5.28,$628.29M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc
LAWS,"Lawson Products, Inc.",19.01,$166.74M,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws
LAYN,Layne Christensen Company,8.46,$167.53M,1992,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn
LCNB,LCNB Corporation,17.1,$169.2M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb
LDRH,LDR Holding Corporation,22.19,$648.68M,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ldrh
LBIX,Leading Brands Inc,2.08,$5.97M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix
LGCY,Legacy Reserves LP,2.51,$174.48M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy
LGCYO,Legacy Reserves LP,5.27,$36.89M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo
LGCYP,Legacy Reserves LP,5.53,$11.06M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp
LTXB,"LegacyTexas Financial Group, Inc.",23.84,$1.14B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb
DDBI,Legg Mason Developed EX-US Diversified Core ETF,24.9199,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddbi
EDBI,Legg Mason Emerging Markets Diversified Core ETF,26.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edbi
LVHD,Legg Mason Low Volatility High Dividend ETF,27.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvhd
UDBI,Legg Mason US Diversified Core ETF,25.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/udbi
LMAT,"LeMaitre Vascular, Inc.",15.46,$284.14M,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat
TREE,"LendingTree, Inc.",69.69,$827.87M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
LXRX,"Lexicon Pharmaceuticals, Inc.",12.24,$1.27B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx
LGIH,"LGI Homes, Inc.",25.73,$525.66M,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih
LHCG,LHC Group,40.87,$740.65M,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg
LBRDA,Liberty Broadband Corporation,59.45,$6.15B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda
LBRDK,Liberty Broadband Corporation,59.12,$6.11B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk
LBTYA,Liberty Global plc,36.77,$30.94B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya
LBTYB,Liberty Global plc,37,$31.13B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb
LBTYK,Liberty Global plc,36.24,$30.49B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk
LILA,Liberty Global plc,39.57,$33.29B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lila
LILAK,Liberty Global plc,41.97,$35.31B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lilak
LVNTA,Liberty Interactive Corporation,38.01,$23.68B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvnta
LVNTB,Liberty Interactive Corporation,39.13,$24.38B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvntb
QVCA,Liberty Interactive Corporation,25.75,$16.04B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca
QVCB,Liberty Interactive Corporation,25.8797,$16.12B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb
BATRA,Liberty Media Corporation,17.1,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batra
BATRK,Liberty Media Corporation,16.53,$5.54B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batrk
LMCA,Liberty Media Corporation,18.64,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmca
LMCK,Liberty Media Corporation,18.39,$6.16B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmck
LSXMA,Liberty Media Corporation,31.74,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxma
LSXMB,Liberty Media Corporation,33,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmb
LSXMK,Liberty Media Corporation,31.04,$10.39B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmk
TAX,"Liberty Tax, Inc.",10.7,$137.73M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tax
LTRPA,"Liberty TripAdvisor Holdings, Inc.",21.96,$1.64B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpa
LTRPB,"Liberty TripAdvisor Holdings, Inc.",22.035,$1.65B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpb
LPNT,"LifePoint Health, Inc.",65.62,$2.85B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt
LCUT,"Lifetime Brands, Inc.",13.98,$198.84M,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut
LFVN,Lifevantage Corporation,11.87,$166.28M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lfvn
LWAY,"Lifeway Foods, Inc.",9.41,$152.05M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway
LGND,Ligand Pharmaceuticals Incorporated,117.39,$2.44B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd
LTBR,Lightbridge Corporation,0.48,$10.24M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr
LPTH,"LightPath Technologies, Inc.",1.71,$26.66M,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth
LLEX,"Lilis Energy, Inc.",0.15,$4.37M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex
LIME,Lime Energy Co.,2.61,$25.09M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/lime
LLNW,"Limelight Networks, Inc.",1.33,$137.54M,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw
LMNR,Limoneira Co,15.31,$216.97M,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lmnr
LINC,Lincoln Educational Services Corporation,1.59,$38.05M,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc
LECO,"Lincoln Electric Holdings, Inc.",60.21,$4.14B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco
LIND,Lindblad Expeditions Holdings Inc.,10.22,$468.04M,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lind
LINDW,Lindblad Expeditions Holdings Inc.,2.49,n/a,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lindw
LLTC,Linear Technology Corporation,43.93,$10.5B,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/lltc
LNCO,"Linn Co, LLC",0.13,$16.71M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lnco
LINE,"Linn Energy, LLC",0.12,$42.63M,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/line
LBIO,"Lion Biotechnologies, Inc.",4.95,$240.33M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lbio
LIOX,"Lionbridge Technologies, Inc.",4.29,$270.13M,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox
LPCN,Lipocine Inc.,7.38,$134.75M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lpcn
